"","File.Name","Sound.Source","Min","X1Q","Median","Mean","X3Q","Max","Length"
"1351","Baby_laugh04.spec.csv","Baby_laugh",375.2,375.2,375.2,375.2,375.2,375.2,1
"1352","Baby_laugh04.spec.csv","Baby_laugh",150.9,297.9,311.4,349.7,326.7,1172,189
"1353","Baby_laugh04.spec.csv","Baby_laugh",288.2,291.8,299.9,319,309.1,443.8,14
"1354","Baby_laugh04.spec.csv","Baby_laugh",185.4,185.4,185.4,185.4,185.4,185.4,1
"1355","Baby_laugh04.spec.csv","Baby_laugh",174.9,175.2,177.5,184.4,179.5,222.2,6
"1356","Baby_laugh05.512.csv","Baby_laugh",135.4,289.1,325,704.8,1338,1524,128
"1357","Baby_laugh05.csv","Baby_laugh",1276,1334,1379,1396,1465,1524,89
"1358","Baby_laugh05.csv","Baby_laugh",135.3,276.7,295.7,320,308.7,1348,164
"1359","Baby_laugh05.spec.csv","Baby_laugh",1274,1334,1378,1396,1466,1525,178
"1360","Baby_laugh05.spec.csv","Baby_laugh",117.6,276.7,295.9,324.5,311.3,1350,330
"1361","Baby_laugh06.512.csv","Baby_laugh",240.4,253.6,302.8,331.4,346.9,869.3,108
"1362","Baby_laugh06.512.csv","Baby_laugh",383.4,383.4,383.4,383.4,383.4,383.4,1
"1363","Baby_laugh06.512.csv","Baby_laugh",1057,1057,1057,1057,1057,1057,1
"1364","Baby_laugh06.csv","Baby_laugh",240.4,253.6,301.1,328.2,343.1,870,215
"1365","Baby_laugh06.csv","Baby_laugh",2248,2248,2248,2248,2248,2248,1
"1366","Baby_laugh06.csv","Baby_laugh",383.4,383.4,383.4,383.4,383.4,383.4,1
"1367","Baby_laugh06.csv","Baby_laugh",323.6,323.6,323.6,323.6,323.6,323.6,1
"1368","Baby_laugh06.spec.csv","Baby_laugh",415.1,530.1,645.1,645.1,760.1,875.1,2
"1369","Baby_laugh06.spec.csv","Baby_laugh",241.3,253.7,300.8,327,342,870.5,426
"1370","Baby_laugh06.spec.csv","Baby_laugh",1046,1046,1046,1046,1046,1046,1
"1371","Baby_laugh06.spec.csv","Baby_laugh",279.1,279.1,279.1,279.1,279.1,279.1,1
"1372","Baby_laugh06.spec.csv","Baby_laugh",2326,2326,2326,2326,2326,2326,1
"1373","Baby_laugh06.spec.csv","Baby_laugh",2248,2248,2248,2248,2248,2248,1
"1374","Baby_laugh06.spec.csv","Baby_laugh",2220,2222,2224,2224,2226,2227,2
"1375","Baby_laugh06.spec.csv","Baby_laugh",383.9,383.9,383.9,383.9,383.9,383.9,1
"1376","Baby_laugh06.spec.csv","Baby_laugh",324.2,324.2,324.2,324.2,324.2,324.2,1
"1377","Baby_laugh07.512.csv","Baby_laugh",210.1,290,314.3,659,1100,3149,131
"1378","Baby_laugh07.csv","Baby_laugh",144.5,289.5,314,660.8,1101,3149,262
"1379","Baby_laugh07.spec.csv","Baby_laugh",144.5,289.4,314.3,657.5,1102,3149,525
"1380","Baby_laugh07.spec.csv","Baby_laugh",311.5,311.5,311.5,311.5,311.5,311.5,1
"1381","Baby_laugh08.512.csv","Baby_laugh",104.1,336.5,368.6,538,393.9,1459,141
"1382","Baby_laugh08.csv","Baby_laugh",104.1,339.9,368.7,543,399.9,1459,281
"1383","Baby_laugh08.spec.csv","Baby_laugh",104.1,337.3,368.3,538.8,391.6,1461,561
"1384","Baby_laugh09.512.csv","Baby_laugh",155.7,381.6,762.6,781.3,1171,1647,114
"1385","Baby_laugh09.512.csv","Baby_laugh",179.9,358,387.5,655.9,1126,1378,17
"1386","Baby_laugh09.csv","Baby_laugh",155.7,379,756.6,766.5,1123,1659,226
"1387","Baby_laugh09.csv","Baby_laugh",158.6,357,386.8,577.1,1096,1378,33
"1388","Baby_laugh09.spec.csv","Baby_laugh",155.7,378.9,757,772.7,1181,1669,450
"1389","Baby_laugh09.spec.csv","Baby_laugh",1112,1115,1118,1118,1122,1125,2
"1390","Baby_laugh09.spec.csv","Baby_laugh",1155,1155,1155,1155,1155,1155,1
"1391","Baby_laugh09.spec.csv","Baby_laugh",158.6,357,387,576.7,1097,1378,66
"1392","Baby_laugh10.512.csv","Baby_laugh",278,348.8,1150,883.2,1358,1530,98
"1393","Baby_laugh10.512.csv","Baby_laugh",278.6,278.6,278.6,278.6,278.6,278.6,1
"1394","Baby_laugh10.512.csv","Baby_laugh",275.7,275.7,275.7,275.7,275.7,275.7,1
"1395","Baby_laugh10.512.csv","Baby_laugh",115.9,180.1,181.1,214.4,182.2,535.6,15
"1396","Baby_laugh10.csv","Baby_laugh",278,348.9,1184,882.6,1358,1530,195
"1397","Baby_laugh10.csv","Baby_laugh",279.7,279.7,279.7,279.7,279.7,279.7,1
"1398","Baby_laugh10.csv","Baby_laugh",277.1,277.1,277.1,277.1,277.1,277.1,1
"1399","Baby_laugh10.csv","Baby_laugh",276.4,276.4,276.4,276.4,276.4,276.4,1
"1400","Baby_laugh10.csv","Baby_laugh",115.9,180.8,181.2,207,183,535.6,29
"1401","Baby_laugh10.spec.csv","Baby_laugh",1000,1003,1005,1005,1008,1010,4
"1402","Baby_laugh10.spec.csv","Baby_laugh",278,348.8,1203,884.4,1359,1530,384
"1403","Baby_laugh10.spec.csv","Baby_laugh",279.7,279.7,279.7,279.7,279.7,279.7,1
"1404","Baby_laugh10.spec.csv","Baby_laugh",277.7,277.7,277.7,277.7,277.7,277.7,1
"1405","Baby_laugh10.spec.csv","Baby_laugh",276.4,276.5,276.5,276.5,276.6,276.6,2
"1406","Baby_laugh10.spec.csv","Baby_laugh",115.9,180.6,181.2,196.9,185.5,403.7,54
"1407","Baby_laugh10.spec.csv","Baby_laugh",181.5,270.1,358.6,358.6,447.1,535.6,2
"1408","Baby_laugh10.spec.csv","Baby_laugh",533.2,533.2,533.2,533.2,533.2,533.2,1
"1409","Baby_laugh10.spec.csv","Baby_laugh",811.3,811.3,811.3,811.3,811.3,811.3,1
"1410","Baby_laugh11.512.csv","Baby_laugh",301.6,317.7,359.2,364.7,365.1,1160,141
"1411","Baby_laugh11.csv","Baby_laugh",301.4,317.2,355.4,355.9,364.2,1169,261
"1412","Baby_laugh11.csv","Baby_laugh",365.6,531.5,534.2,527.1,538.2,552.3,19
"1413","Baby_laugh11.spec.csv","Baby_laugh",301.4,317.2,354.6,354.1,363.6,1169,516
"1414","Baby_laugh11.spec.csv","Baby_laugh",536.1,536.2,536.3,536.3,536.3,536.3,4
"1415","Baby_laugh11.spec.csv","Baby_laugh",365.4,531.4,533.7,522.3,538.5,552.3,38
"1416","Baby_laugh12.512.csv","Baby_laugh",204,343.4,796.5,711.7,894.3,2949,139
"1417","Baby_laugh12.csv","Baby_laugh",204,343.4,796.2,701.6,894.4,2949,278
"1418","Baby_laugh12.spec.csv","Baby_laugh",996.8,996.9,997.1,997.1,997.3,997.5,3
"1419","Baby_laugh12.spec.csv","Baby_laugh",890.2,901.1,964.5,950.2,989.7,998.1,128
"1420","Baby_laugh12.spec.csv","Baby_laugh",892.3,892.5,892.8,892.8,893,893.3,2
"1421","Baby_laugh12.spec.csv","Baby_laugh",204,335.3,390.9,626.6,839.3,2991,420
"1422","Baby_laugh13.512.csv","Baby_laugh",167,266,313.1,447.5,388,4038,139
"1423","Baby_laugh13.csv","Baby_laugh",167,266.6,314.4,444.8,390.8,4038,278
"1424","Baby_laugh13.spec.csv","Baby_laugh",167,267.3,315,443.9,391,4038,555
"1425","Baby_laugh14.512.csv","Baby_laugh",126.2,310,337.1,476.5,413.1,1621,138
"1426","Baby_laugh14.csv","Baby_laugh",126.2,310.3,338.3,478.8,412.9,1638,277
"1427","Baby_laugh14.spec.csv","Baby_laugh",463.4,463.4,463.4,463.4,463.4,463.4,1
"1428","Baby_laugh14.spec.csv","Baby_laugh",126.2,310.2,337.3,477.2,412.8,1638,550
"1429","Baby_laugh14.spec.csv","Baby_laugh",278.5,278.5,278.5,278.5,278.5,278.5,1
"1430","Baby_laugh15.512.csv","Baby_laugh",309.1,483.4,657.9,972.8,724.9,5299,99
"1431","Baby_laugh15.512.csv","Baby_laugh",202.6,604,770.9,730.4,834.8,1648,37
"1432","Baby_laugh15.csv","Baby_laugh",309.1,581.7,662.4,1046,744.2,5308,193
"1433","Baby_laugh15.csv","Baby_laugh",349,349.7,350.2,350.1,350.5,351,4
"1434","Baby_laugh15.csv","Baby_laugh",350.4,350.4,350.4,350.4,350.4,350.4,1
"1435","Baby_laugh15.csv","Baby_laugh",180.5,598.1,769.2,715.3,810,1648,74
"1436","Baby_laugh15.spec.csv","Baby_laugh",309.1,591,665,1081,748.3,5315,368
"1437","Baby_laugh15.spec.csv","Baby_laugh",322.1,322.9,323.8,324,324.9,326.1,3
"1438","Baby_laugh15.spec.csv","Baby_laugh",329.3,329.4,329.5,329.5,329.5,329.6,2
"1439","Baby_laugh15.spec.csv","Baby_laugh",327.3,327.8,328.5,330.3,329.7,345.1,9
"1440","Baby_laugh15.spec.csv","Baby_laugh",347.1,347.9,348.6,348.4,349.1,349.5,4
"1441","Baby_laugh15.spec.csv","Baby_laugh",350.4,350.4,350.4,350.4,350.4,350.4,1
"1442","Baby_laugh15.spec.csv","Baby_laugh",351,351,351,351,351,351,1
"1443","Baby_laugh15.spec.csv","Baby_laugh",350.4,350.4,350.5,350.5,350.5,350.6,2
"1444","Baby_laugh15.spec.csv","Baby_laugh",350.3,350.3,350.3,350.3,350.3,350.3,1
"1445","Baby_laugh15.spec.csv","Baby_laugh",201.5,609.7,773.8,718.9,831.5,1648,127
"1446","Baby_laugh15.spec.csv","Baby_laugh",767.5,768.5,769.5,769.5,770.5,771.5,2
"1447","Baby_laugh15.spec.csv","Baby_laugh",179.9,378,404.1,633.6,775.6,1534,17
"1448","Baby_laugh16.512.csv","Baby_laugh",245.5,274.8,306.5,345.8,382.5,938.8,139
"1449","Baby_laugh16.csv","Baby_laugh",245.7,276.1,307.2,344.2,380.6,938.8,277
"1450","Baby_laugh16.spec.csv","Baby_laugh",193.5,276.1,306.7,342.1,379.9,938.8,553
"1451","Baby_laugh17.512.csv","Baby_laugh",101.5,272.1,281.8,633.3,771,4819,134
"1452","Baby_laugh17.csv","Baby_laugh",103.3,267,362.3,786.2,784.5,2349,10
"1453","Baby_laugh17.csv","Baby_laugh",101.1,271.3,281.2,619.7,764.2,4839,256
"1454","Baby_laugh17.spec.csv","Baby_laugh",103.3,299.4,784,984.6,1788,2364,20
"1455","Baby_laugh17.spec.csv","Baby_laugh",100.9,271.5,281.3,632.6,767.4,4839,511
"1456","Baby_laugh18.512.csv","Baby_laugh",95.81,320.5,331.2,369.2,351,1237,126
"1457","Baby_laugh18.512.csv","Baby_laugh",401.5,452.6,470.6,453.7,471.6,472,4
"1458","Baby_laugh18.csv","Baby_laugh",95.75,320.5,330.4,371.8,349.5,1249,252
"1459","Baby_laugh18.csv","Baby_laugh",401.5,446,471,454.3,471.8,472.4,6
"1460","Baby_laugh18.spec.csv","Baby_laugh",95.72,320.5,330.5,368.4,349.5,1249,502
"1461","Baby_laugh18.spec.csv","Baby_laugh",323.4,323.4,323.4,323.4,323.4,323.4,1
"1462","Baby_laugh18.spec.csv","Baby_laugh",401.5,461.9,470.8,457,472,472.5,12
"1463","Baby_neutral01.512.csv","Baby_neutral",347.9,368.1,374.8,374.3,377.7,507.8,98
"1464","Baby_neutral01.csv","Baby_neutral",253.3,367.7,374.9,373.4,377.4,507.8,195
"1465","Baby_neutral01.spec.csv","Baby_neutral",190.5,367.8,374.9,372.9,377.4,507.8,390
"1466","Baby_neutral01.spec.csv","Baby_neutral",224.5,224.6,224.6,224.6,224.6,224.6,2
"1467","Baby_neutral02.512.csv","Baby_neutral",138.5,246.7,308,564.7,1011,2324,138
"1468","Baby_neutral02.csv","Baby_neutral",138.1,246.5,304.8,550.1,1007,2324,277
"1469","Baby_neutral02.spec.csv","Baby_neutral",138.1,246.5,305.5,554.2,1008,2324,553
"1470","Baby_neutral03.512.csv","Baby_neutral",153.1,278.7,322.1,408.3,332.3,4673,134
"1471","Baby_neutral03.csv","Baby_neutral",152.8,279.5,322.6,422.5,332.4,4820,267
"1472","Baby_neutral03.spec.csv","Baby_neutral",152.9,277.1,320.1,312,331.6,1038,480
"1473","Baby_neutral03.spec.csv","Baby_neutral",152.6,307.1,385.1,1380,2105,4820,51
"1474","Baby_neutral03.spec.csv","Baby_neutral",735.3,736.4,737.5,737.5,738.6,739.7,2
"1475","Baby_neutral04.512.csv","Baby_neutral",256.8,272.7,312.5,305.8,330.1,362.3,140
"1476","Baby_neutral04.csv","Baby_neutral",256.8,272.7,312.5,309.1,330.2,1247,279
"1477","Baby_neutral04.spec.csv","Baby_neutral",256.7,272.7,312.6,311.1,330.2,1340,556
"1478","Baby_neutral04.spec.csv","Baby_neutral",278.1,278.1,278.1,278.1,278.1,278.1,1
"1479","Baby_neutral05.512.csv","Baby_neutral",152.2,299.8,308.5,344.4,314.5,2257,136
"1480","Baby_neutral05.csv","Baby_neutral",285.8,305.6,310.1,319.8,312.5,593.6,58
"1481","Baby_neutral05.csv","Baby_neutral",150.2,298.2,307.7,348.3,315.9,2271,214
"1482","Baby_neutral05.spec.csv","Baby_neutral",220.1,305.1,310.1,321.6,312.5,601.9,116
"1483","Baby_neutral05.spec.csv","Baby_neutral",150.1,291,302.2,393.7,586.7,2271,166
"1484","Baby_neutral05.spec.csv","Baby_neutral",157.9,302.3,310.1,314.9,316.1,731,254
"1485","Baby_neutral05.spec.csv","Baby_neutral",302.4,302.4,302.5,302.5,302.5,302.6,2
"1486","Baby_neutral05.spec.csv","Baby_neutral",302.2,302.2,302.3,302.3,302.3,302.4,2
"1487","Baby_neutral06.512.csv","Baby_neutral",144.7,327.2,330.2,349.9,339.9,1346,140
"1488","Baby_neutral06.csv","Baby_neutral",144.7,327.2,330.1,352.8,340,1356,279
"1489","Baby_neutral06.spec.csv","Baby_neutral",144.6,327.2,330.2,360.6,340.1,1359,558
"1490","Baby_neutral07.512.csv","Baby_neutral",325.5,430.2,1075,892,1179,1215,138
"1491","Baby_neutral07.csv","Baby_neutral",326,433.8,1077,896.3,1178,1215,275
"1492","Baby_neutral07.spec.csv","Baby_neutral",325.7,433.4,1073,896.4,1179,1215,552
"1493","Baby_neutral08.512.csv","Baby_neutral",138.7,240.7,263,476.3,497.4,1554,138
"1494","Baby_neutral08.csv","Baby_neutral",138.1,238.7,262.1,458,488.9,1556,277
"1495","Baby_neutral08.spec.csv","Baby_neutral",138.1,238.9,262.1,461,489.5,2323,554
"1496","Baby_neutral09.512.csv","Baby_neutral",170.5,303.3,325.7,376.6,333.6,1153,125
"1497","Baby_neutral09.512.csv","Baby_neutral",844.6,1002,1073,1037,1092,1122,9
"1498","Baby_neutral09.csv","Baby_neutral",170.5,302.8,325.8,363.9,333.6,1147,248
"1499","Baby_neutral09.csv","Baby_neutral",1130,1135,1140,1140,1146,1151,2
"1500","Baby_neutral09.csv","Baby_neutral",332.1,1000,1073,1001,1090,1134,19
"1501","Baby_neutral09.spec.csv","Baby_neutral",170.3,301.7,325.8,362.4,333.5,1142,494
"1502","Baby_neutral09.spec.csv","Baby_neutral",1151,1151,1151,1151,1151,1151,1
"1503","Baby_neutral09.spec.csv","Baby_neutral",1130,1140,1147,1144,1152,1154,4
"1504","Baby_neutral09.spec.csv","Baby_neutral",332.1,332.2,332.2,332.2,332.3,332.3,2
"1505","Baby_neutral09.spec.csv","Baby_neutral",778.4,1003,1077,1039,1090,1129,34
"1506","Baby_neutral10.512.csv","Baby_neutral",109.5,464,1387,1199,1433,2528,137
"1507","Baby_neutral10.csv","Baby_neutral",109.5,463.8,1392,1217,1435,2545,273
"1508","Baby_neutral10.spec.csv","Baby_neutral",104.6,461.2,1391,1206,1435,2545,546
"1509","Baby_neutral11.512.csv","Baby_neutral",176.6,274.9,323.6,309.1,352.6,437.2,134
"1510","Baby_neutral11.csv","Baby_neutral",128.1,274.7,323.3,310,352.7,787.2,268
"1511","Baby_neutral11.spec.csv","Baby_neutral",773.9,773.9,773.9,773.9,773.9,773.9,1
"1512","Baby_neutral11.spec.csv","Baby_neutral",128,274.8,322.7,308.1,352.6,440.4,532
"1513","Baby_neutral12.512.csv","Baby_neutral",138.6,249.2,309.4,562.9,1015,1556,139
"1514","Baby_neutral12.csv","Baby_neutral",138.1,246.7,305.2,543.5,1007,1556,277
"1515","Baby_neutral12.spec.csv","Baby_neutral",138.1,246.2,305.2,548.9,1007,2322,553
"1516","Baby_neutral13.512.csv","Baby_neutral",180.9,361.5,370,365.8,380.1,398.9,138
"1517","Baby_neutral13.csv","Baby_neutral",180.7,361.4,370,365.8,380.2,398.9,276
"1518","Baby_neutral13.spec.csv","Baby_neutral",180.7,361.4,370,365.5,380.2,398.9,553
"1519","Baby_neutral14.512.csv","Baby_neutral",87.26,355.4,1551,1147,1629,2261,136
"1520","Baby_neutral14.csv","Baby_neutral",87.26,537.5,1563,1178,1630,2280,270
"1521","Baby_neutral14.csv","Baby_neutral",232.3,232.3,232.3,232.3,232.3,232.3,1
"1522","Baby_neutral14.spec.csv","Baby_neutral",87.26,670.5,1582,1253,1638,1783,430
"1523","Baby_neutral14.spec.csv","Baby_neutral",88.08,346.9,1088,973.2,1117,2292,102
"1524","Baby_neutral14.spec.csv","Baby_neutral",168.5,190,253.8,225.5,254,254.2,6
"1525","Baby_neutral14.spec.csv","Baby_neutral",232,232.1,232.2,232.2,232.2,232.3,2
"1526","Baby_neutral15.512.csv","Baby_neutral",168.6,265.8,318.2,721.4,368.7,5346,125
"1527","Baby_neutral15.512.csv","Baby_neutral",108.2,221.7,288.4,269.1,346.2,348.8,8
"1528","Baby_neutral15.csv","Baby_neutral",268.9,329.2,351.9,356.1,369.2,574.4,88
"1529","Baby_neutral15.csv","Baby_neutral",168.6,259.1,304.9,957.2,326.5,5346,162
"1530","Baby_neutral15.csv","Baby_neutral",108.2,196.3,345.3,282.1,346.7,348.9,17
"1531","Baby_neutral15.spec.csv","Baby_neutral",578.3,578.3,578.3,578.3,578.3,578.3,1
"1532","Baby_neutral15.spec.csv","Baby_neutral",268.9,328.5,351,353.5,369.1,571.5,175
"1533","Baby_neutral15.spec.csv","Baby_neutral",111.4,259,305.1,953.4,330.8,5347,325
"1534","Baby_neutral15.spec.csv","Baby_neutral",108.2,221.7,345.3,283.1,346.8,349.1,32
"1535","Baby_neutral15.spec.csv","Baby_neutral",196.3,196.3,196.3,196.3,196.3,196.3,1
"1536","Baby_neutral16.512.csv","Baby_neutral",88.64,135.5,280,307.8,329.4,1115,139
"1537","Baby_neutral16.csv","Baby_neutral",88.64,135.7,269.6,310.6,329.4,1115,277
"1538","Baby_neutral16.spec.csv","Baby_neutral",88.64,135.5,274.7,308,328.9,1115,520
"1539","Baby_neutral16.spec.csv","Baby_neutral",123.2,209.8,240.5,310.5,347.7,700.6,32
"1540","Baby_neutral16.spec.csv","Baby_neutral",703.3,703.3,703.3,703.3,703.3,703.3,1
"1541","Baby_neutral17.512.csv","Baby_neutral",75.8,309.4,329.9,404.7,346.8,881.4,33
"1542","Baby_neutral17.512.csv","Baby_neutral",175.4,188.7,201.9,201.9,215.2,228.4,2
"1543","Baby_neutral17.512.csv","Baby_neutral",304.2,341.1,356.4,507,429.4,1249,34
"1544","Baby_neutral17.512.csv","Baby_neutral",124.8,324.2,336.1,424.4,371.9,1317,36
"1545","Baby_neutral17.512.csv","Baby_neutral",170.1,734.8,1299,1299,1864,2429,2
"1546","Baby_neutral17.512.csv","Baby_neutral",81.51,322,345.4,351.1,424.7,468.1,15
"1547","Baby_neutral17.csv","Baby_neutral",108.8,306.5,329.6,408.6,347.5,906.5,64
"1548","Baby_neutral17.csv","Baby_neutral",75.8,75.8,75.8,75.8,75.8,75.8,1
"1549","Baby_neutral17.csv","Baby_neutral",330.2,330.2,330.2,330.2,330.2,330.2,1
"1550","Baby_neutral17.csv","Baby_neutral",212,212,212,212,212,212,1
"1551","Baby_neutral17.csv","Baby_neutral",182.8,339.9,349.7,434.9,371.5,1177,62
"1552","Baby_neutral17.csv","Baby_neutral",1253,1253,1253,1253,1253,1253,1
"1553","Baby_neutral17.csv","Baby_neutral",1171,1182,1192,1192,1203,1213,2
"1554","Baby_neutral17.csv","Baby_neutral",78.16,324.4,335.8,417.5,371.2,1317,72
"1555","Baby_neutral17.csv","Baby_neutral",344.4,344.4,344.4,344.4,344.4,344.4,1
"1556","Baby_neutral17.csv","Baby_neutral",170,734.7,1299,1299,1864,2429,2
"1557","Baby_neutral17.csv","Baby_neutral",81.51,321.7,343.4,375.1,425.9,896.1,28
"1558","Baby_neutral17.spec.csv","Baby_neutral",101.6,305.9,329.5,411.1,347.9,906.5,129
"1559","Baby_neutral17.spec.csv","Baby_neutral",248.6,287.7,326.9,326.9,366,405.1,2
"1560","Baby_neutral17.spec.csv","Baby_neutral",75.78,75.78,75.78,75.78,75.78,75.78,1
"1561","Baby_neutral17.spec.csv","Baby_neutral",330.2,330.2,330.2,330.2,330.2,330.2,1
"1562","Baby_neutral17.spec.csv","Baby_neutral",175.4,175.4,175.4,175.4,175.4,175.4,1
"1563","Baby_neutral17.spec.csv","Baby_neutral",228.4,228.4,228.4,228.4,228.4,228.4,1
"1564","Baby_neutral17.spec.csv","Baby_neutral",213,213,213,213,213,213,1
"1565","Baby_neutral17.spec.csv","Baby_neutral",310.6,310.7,310.7,310.7,310.8,310.9,2
"1566","Baby_neutral17.spec.csv","Baby_neutral",182.1,340.8,349.9,447.3,371.9,1186,122
"1567","Baby_neutral17.spec.csv","Baby_neutral",1246,1248,1250,1250,1252,1253,2
"1568","Baby_neutral17.spec.csv","Baby_neutral",1171,1192,1213,1211,1233,1249,5
"1569","Baby_neutral17.spec.csv","Baby_neutral",556,556,556,556,556,556,1
"1570","Baby_neutral17.spec.csv","Baby_neutral",78.15,992.6,1302,1000,1310,1317,4
"1571","Baby_neutral17.spec.csv","Baby_neutral",78.17,255.5,269,235.7,271.7,274.2,6
"1572","Baby_neutral17.spec.csv","Baby_neutral",124.6,326.3,336.4,409.6,371.5,1157,130
"1573","Baby_neutral17.spec.csv","Baby_neutral",344.4,344.5,344.7,344.7,344.8,345,2
"1574","Baby_neutral17.spec.csv","Baby_neutral",170.1,170.1,170.1,170.1,170.1,170.1,1
"1575","Baby_neutral17.spec.csv","Baby_neutral",169.8,734.6,1299,1299,1864,2429,2
"1576","Baby_neutral17.spec.csv","Baby_neutral",81.49,321,342.2,362.6,425.9,896.1,56
"1577","Baby_neutral18.512.csv","Baby_neutral",188.9,1037,1130,1099,1197,2295,93
"1578","Baby_neutral18.512.csv","Baby_neutral",410.6,844.2,1243,1510,2600,2701,43
"1579","Baby_neutral18.csv","Baby_neutral",188.9,1034,1131,1092,1196,2295,184
"1580","Baby_neutral18.csv","Baby_neutral",168.7,845.7,1242,1495,2589,2701,86
"1581","Baby_neutral18.spec.csv","Baby_neutral",188.9,1028,1130,1084,1195,2295,366
"1582","Baby_neutral18.spec.csv","Baby_neutral",2267,2267,2267,2267,2267,2267,1
"1583","Baby_neutral18.spec.csv","Baby_neutral",168.7,844.9,1243,1502,2591,2702,170
"1584","Baby_neutral19.512.csv","Baby_neutral",170.8,273.2,285.8,412,340.3,2175,139
"1585","Baby_neutral19.csv","Baby_neutral",170.4,276.6,308.4,344.9,340,1126,196
"1586","Baby_neutral19.csv","Baby_neutral",249.5,249.5,249.5,249.5,249.5,249.5,1
"1587","Baby_neutral19.csv","Baby_neutral",231.7,244.6,263.5,569.9,1165,2175,79
"1588","Baby_neutral19.spec.csv","Baby_neutral",170.4,276.6,308.4,342.5,339.9,1126,392
"1589","Baby_neutral19.spec.csv","Baby_neutral",249.5,249.5,249.5,249.5,249.5,249.5,1
"1590","Baby_neutral19.spec.csv","Baby_neutral",231.7,245.1,264.2,578.9,1165,2175,156
"1591","Baby_neutral20.512.csv","Baby_neutral",144.5,227.3,243.9,290.8,256.1,685.9,138
"1592","Baby_neutral20.csv","Baby_neutral",144.5,226.2,243.9,286.9,256,685.9,274
"1593","Baby_neutral20.spec.csv","Baby_neutral",144.5,226.1,243.9,286.8,256,686.5,548
"1594","Baby_neutral21.512.csv","Baby_neutral",139,289.4,302.5,429.8,357.7,1986,135
"1595","Baby_neutral21.csv","Baby_neutral",184.4,290.6,298.4,481.5,327,1986,128
"1596","Baby_neutral21.csv","Baby_neutral",139,287.4,331.1,395.1,361.3,1298,141
"1597","Baby_neutral21.spec.csv","Baby_neutral",143.9,290.6,298.3,478.4,326.9,1986,255
"1598","Baby_neutral21.spec.csv","Baby_neutral",139,286.2,325.7,388.2,360.6,1298,281
"1599","Baby_neutral22.512.csv","Baby_neutral",282,313.4,333,346.4,340.9,1365,138
"1600","Baby_neutral22.csv","Baby_neutral",281.7,313.3,333.1,346.5,342.1,1365,278
"1601","Baby_neutral22.spec.csv","Baby_neutral",281.7,313.4,333,344.7,341.7,1365,556
"1602","Baby_neutral23.512.csv","Baby_neutral",235,308.6,340.6,431.8,376.4,1214,133
"1603","Baby_neutral23.csv","Baby_neutral",234.9,308.4,340.6,434.1,377.5,1230,266
"1604","Baby_neutral23.spec.csv","Baby_neutral",234.9,308.2,340.6,433.9,376.6,1230,531
"1605","Baby_neutral24.512.csv","Baby_neutral",138.5,149,301.1,437.7,361.5,1868,134
"1606","Baby_neutral24.csv","Baby_neutral",98.33,147.9,297.1,422.6,360.8,1868,268
"1607","Baby_neutral24.spec.csv","Baby_neutral",348,348,348,348,348,348,1
"1608","Baby_neutral24.spec.csv","Baby_neutral",97.69,147,297.1,420.5,360.8,1868,535
"1609","Baby_neutral25.512.csv","Baby_neutral",146.7,305,1343,1027,1527,1605,35
"1610","Baby_neutral25.512.csv","Baby_neutral",326.7,682.9,1039,1039,1395,1751,2
"1611","Baby_neutral25.512.csv","Baby_neutral",154.9,320.8,1300,930.6,1323,1496,41
"1612","Baby_neutral25.512.csv","Baby_neutral",177.4,294.8,298.4,583.2,584.9,1595,35
"1613","Baby_neutral25.512.csv","Baby_neutral",164.4,228.2,292.1,255.1,300.4,308.7,3
"1614","Baby_neutral25.512.csv","Baby_neutral",193,193,193,193,193,193,1
"1615","Baby_neutral25.csv","Baby_neutral",1266,1266,1266,1266,1266,1266,1
"1616","Baby_neutral25.csv","Baby_neutral",111.1,303.8,1342,992.7,1524,1608,70
"1617","Baby_neutral25.csv","Baby_neutral",1673,1673,1673,1673,1673,1673,1
"1618","Baby_neutral25.csv","Baby_neutral",1751,1752,1752,1752,1753,1753,2
"1619","Baby_neutral25.csv","Baby_neutral",154.9,317.8,1299,923.8,1324,1496,83
"1620","Baby_neutral25.csv","Baby_neutral",177.4,294.4,298.1,538.2,443.8,1595,69
"1621","Baby_neutral25.csv","Baby_neutral",164.1,164.1,164.2,164.2,164.3,164.4,2
"1622","Baby_neutral25.csv","Baby_neutral",306.1,307.4,308.7,314.4,318.6,328.5,3
"1623","Baby_neutral25.csv","Baby_neutral",168.7,180.9,193,185,193.2,193.3,3
"1624","Baby_neutral25.spec.csv","Baby_neutral",1266,1266,1266,1266,1266,1266,1
"1625","Baby_neutral25.spec.csv","Baby_neutral",111.1,111.1,111.1,111.1,111.1,111.1,2
"1626","Baby_neutral25.spec.csv","Baby_neutral",146.6,304.3,1342,1001,1520,1608,135
"1627","Baby_neutral25.spec.csv","Baby_neutral",1587,1587,1587,1587,1587,1587,1
"1628","Baby_neutral25.spec.csv","Baby_neutral",1647,1654,1660,1660,1667,1673,2
"1629","Baby_neutral25.spec.csv","Baby_neutral",325.7,1736,1751,1465,1753,1760,5
"1630","Baby_neutral25.spec.csv","Baby_neutral",154.5,319.9,1301,949,1326,1522,161
"1631","Baby_neutral25.spec.csv","Baby_neutral",305,305.3,305.6,312,315.5,325.4,3
"1632","Baby_neutral25.spec.csv","Baby_neutral",91.79,119.1,146.4,146.4,173.7,201,2
